Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,Sinovac 4th dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose,BioNTech 4th dose
04-06-21,60-69,F,965,309,0,0,863,388,0,0
04-06-21,60-69,M,1101,349,0,0,832,307,0,0
04-06-21,70-79,F,294,77,0,0,203,70,0,0
04-06-21,70-79,M,357,89,0,0,221,87,0,0
04-06-21,80 and above,F,43,14,0,0,23,18,0,0
04-06-21,80 and above,M,67,18,0,0,41,12,0,0
05-06-21,0-19,F,94,27,0,0,407,303,0,0
05-06-21,0-19,M,88,52,0,0,459,276,0,0
05-06-21,20-29,F,551,452,0,0,1666,1501,0,0
05-06-21,20-29,M,631,415,0,0,1719,1039,0,0
05-06-21,30-39,F,1121,699,0,0,2312,2636,0,0
05-06-21,30-39,M,937,419,0,0,2178,1110,0,0
05-06-21,40-49,F,1843,1001,0,0,2426,2324,0,0
05-06-21,40-49,M,1251,545,0,0,2135,1127,0,0
05-06-21,50-59,F,1705,687,0,0,1952,1326,0,0
05-06-21,50-59,M,1549,615,0,0,1911,934,0,0
05-06-21,60-69,F,767,214,0,0,880,371,0,0
05-06-21,60-69,M,899,271,0,0,1018,352,0,0
05-06-21,70-79,F,196,48,0,0,212,93,0,0
05-06-21,70-79,M,209,74,0,0,213,94,0,0
05-06-21,80 and above,F,31,6,0,0,35,14,0,0
05-06-21,80 and above,M,37,11,0,0,32,16,0,0
06-06-21,0-19,F,83,25,0,0,324,191,0,0
06-06-21,0-19,M,91,29,0,0,373,226,0,0
06-06-21,20-29,F,456,279,0,0,1332,1150,0,0
06-06-21,20-29,M,654,382,0,0,1580,857,0,0
06-06-21,30-39,F,829,538,0,0,1935,2251,0,0
06-06-21,30-39,M,893,404,0,0,1877,951,0,0
06-06-21,40-49,F,1269,697,0,0,1754,1850,0,0
06-06-21,40-49,M,1263,565,0,0,1744,892,0,0
06-06-21,50-59,F,1058,360,0,0,1269,909,0,0
06-06-21,50-59,M,1420,516,0,0,1428,714,0,0
06-06-21,60-69,F,375,93,0,0,565,254,0,0
06-06-21,60-69,M,641,198,0,0,776,270,0,0
06-06-21,70-79,F,92,23,0,0,152,50,0,0
06-06-21,70-79,M,96,14,0,0,156,64,0,0
06-06-21,80 and above,F,12,4,0,0,21,9,0,0
06-06-21,80 and above,M,10,6,0,0,25,12,0,0
07-06-21,0-19,F,85,22,0,0,298,162,0,0
07-06-21,0-19,M,95,23,0,0,326,184,0,0
07-06-21,20-29,F,549,264,0,0,1193,740,0,0
07-06-21,20-29,M,576,262,0,0,1504,728,0,0
07-06-21,30-39,F,1263,522,0,0,1620,1129,0,0
07-06-21,30-39,M,814,326,0,0,1762,787,0,0
07-06-21,40-49,F,2252,972,0,0,1673,1058,0,0
07-06-21,40-49,M,1288,468,0,0,1617,753,0,0
07-06-21,50-59,F,2158,700,0,0,1434,709,0,0
07-06-21,50-59,M,1713,603,0,0,1451,612,0,0
07-06-21,60-69,F,1175,276,0,0,864,331,0,0
07-06-21,60-69,M,1308,379,0,0,962,275,0,0
07-06-21,70-79,F,343,82,0,0,217,103,0,0
07-06-21,70-79,M,423,91,0,0,254,87,0,0
07-06-21,80 and above,F,64,16,0,0,36,17,0,0
07-06-21,80 and above,M,77,14,0,0,41,22,0,0
08-06-21,0-19,F,70,18,0,0,255,138,0,0
08-06-21,0-19,M,74,20,0,0,267,152,0,0
08-06-21,20-29,F,510,203,0,0,1002,530,0,0
08-06-21,20-29,M,483,204,0,0,1170,516,0,0
08-06-21,30-39,F,1259,444,0,0,1379,803,0,0
08-06-21,30-39,M,744,288,0,0,1364,561,0,0
08-06-21,40-49,F,2200,781,0,0,1463,903,0,0
08-06-21,40-49,M,1259,371,0,0,1124,552,0,0
08-06-21,50-59,F,2226,621,0,0,1299,513,0,0
08-06-21,50-59,M,1655,519,0,0,1097,463,0,0
08-06-21,60-69,F,1200,254,0,0,765,278,0,0
08-06-21,60-69,M,1321,303,0,0,767,245,0,0
08-06-21,70-79,F,361,76,0,0,183,67,0,0
08-06-21,70-79,M,457,95,0,0,232,89,0,0
08-06-21,80 and above,F,67,8,0,0,38,14,0,0
08-06-21,80 and above,M,84,19,0,0,41,16,0,0
09-06-21,0-19,F,75,29,0,0,241,134,0,0
09-06-21,0-19,M,76,24,0,0,290,119,0,0
09-06-21,20-29,F,456,186,0,0,903,496,0,0
09-06-21,20-29,M,449,199,0,0,1017,396,0,0
09-06-21,30-39,F,1280,424,0,0,1309,650,0,0
09-06-21,30-39,M,748,243,0,0,1233,423,0,0
09-06-21,40-49,F,2089,721,0,0,1448,718,0,0
09-06-21,40-49,M,1194,344,0,0,1114,425,0,0
09-06-21,50-59,F,2048,537,0,0,1217,445,0,0
09-06-21,50-59,M,1605,425,0,0,981,376,0,0
09-06-21,60-69,F,1099,206,0,0,612,199,0,0
09-06-21,60-69,M,1130,244,0,0,622,175,0,0
09-06-21,70-79,F,306,63,0,0,162,36,0,0
09-06-21,70-79,M,409,72,0,0,175,54,0,0
09-06-21,80 and above,F,50,10,0,0,29,8,0,0
09-06-21,80 and above,M,76,9,0,0,23,10,0,0
10-06-21,0-19,F,64,22,0,0,285,145,0,0
10-06-21,0-19,M,85,21,0,0,300,160,0,0
10-06-21,20-29,F,499,217,0,0,1204,578,0,0
10-06-21,20-29,M,480,191,0,0,1287,585,0,0
10-06-21,30-39,F,1277,446,0,0,1693,921,0,0
10-06-21,30-39,M,806,218,0,0,1591,678,0,0
10-06-21,40-49,F,2203,684,0,0,1723,933,0,0
10-06-21,40-49,M,1192,305,0,0,1411,612,0,0
10-06-21,50-59,F,2282,519,0,0,1542,593,0,0
10-06-21,50-59,M,1727,396,0,0,1234,541,0,0
10-06-21,60-69,F,1184,192,0,0,698,280,0,0
10-06-21,60-69,M,1239,272,0,0,712,287,0,0
10-06-21,70-79,F,317,53,0,0,193,73,0,0
10-06-21,70-79,M,418,79,0,0,206,82,0,0
10-06-21,80 and above,F,79,20,0,0,34,17,0,0
10-06-21,80 and above,M,79,16,0,0,38,14,0,0
11-06-21,0-19,F,87,41,0,0,405,213,0,0
11-06-21,0-19,M,87,39,0,0,327,217,0,0
11-06-21,20-29,F,554,339,0,0,1407,920,0,0
11-06-21,20-29,M,528,242,0,0,1359,767,0,0
11-06-21,30-39,F,1516,477,0,0,2409,1667,0,0
11-06-21,30-39,M,803,236,0,0,1973,1023,0,0
11-06-21,40-49,F,2716,820,0,0,2848,1828,0,0
11-06-21,40-49,M,1411,383,0,0,1953,982,0,0
11-06-21,50-59,F,2842,646,0,0,2312,1214,0,0
11-06-21,50-59,M,1971,485,0,0,1617,777,0,0
11-06-21,60-69,F,1446,266,0,0,1063,416,0,0
11-06-21,60-69,M,1421,258,0,0,836,379,0,0
11-06-21,70-79,F,397,77,0,0,205,79,0,0
11-06-21,70-79,M,481,79,0,0,232,101,0,0
11-06-21,80 and above,F,49,10,0,0,38,8,0,0
11-06-21,80 and above,M,64,16,0,0,53,20,0,0
12-06-21,0-19,F,75,48,0,0,436,322,0,0
12-06-21,0-19,M,75,42,0,0,400,342,0,0
12-06-21,20-29,F,566,379,0,0,1842,1307,0,0
12-06-21,20-29,M,607,371,0,0,1682,1116,0,0
12-06-21,30-39,F,1216,513,0,0,2886,2198,0,0
12-06-21,30-39,M,944,362,0,0,2242,1241,0,0
12-06-21,40-49,F,2206,772,0,0,3149,2195,0,0
12-06-21,40-49,M,1505,463,0,0,2225,1260,0,0
12-06-21,50-59,F,2364,572,0,0,2479,1360,0,0
12-06-21,50-59,M,2009,579,0,0,1909,1041,0,0
12-06-21,60-69,F,1001,195,0,0,1040,419,0,0
12-06-21,60-69,M,1196,252,0,0,994,349,0,0
12-06-21,70-79,F,246,62,0,0,200,90,0,0
12-06-21,70-79,M,293,63,0,0,176,78,0,0
12-06-21,80 and above,F,39,12,0,0,28,15,0,0
12-06-21,80 and above,M,47,10,0,0,25,14,0,0
13-06-21,0-19,F,70,37,0,0,392,208,0,0
13-06-21,0-19,M,84,26,0,0,404,238,0,0
13-06-21,20-29,F,469,244,0,0,1570,881,0,0
13-06-21,20-29,M,663,362,0,0,1683,833,0,0
13-06-21,30-39,F,912,364,0,0,2691,1425,0,0
13-06-21,30-39,M,995,350,0,0,2110,942,0,0
13-06-21,40-49,F,1517,512,0,0,2613,1228,0,0
13-06-21,40-49,M,1478,489,0,0,2048,934,0,0
13-06-21,50-59,F,1486,325,0,0,1852,715,0,0
13-06-21,50-59,M,1748,494,0,0,1761,775,0,0
13-06-21,60-69,F,462,103,0,0,783,253,0,0
13-06-21,60-69,M,785,191,0,0,879,284,0,0
13-06-21,70-79,F,110,18,0,0,149,59,0,0
13-06-21,70-79,M,128,26,0,0,168,67,0,0
13-06-21,80 and above,F,18,7,0,0,23,9,0,0
13-06-21,80 and above,M,11,2,0,0,27,10,0,0
14-06-21,0-19,F,61,24,0,0,1229,166,0,0
14-06-21,0-19,M,74,21,0,0,1388,145,0,0
14-06-21,20-29,F,376,129,0,0,1355,528,0,0
14-06-21,20-29,M,400,170,0,0,1349,567,0,0
14-06-21,30-39,F,688,224,0,0,1586,613,0,0
14-06-21,30-39,M,609,146,0,0,1535,598,0,0
14-06-21,40-49,F,1126,301,0,0,1625,582,0,0
14-06-21,40-49,M,846,223,0,0,1329,478,0,0
14-06-21,50-59,F,1073,222,0,0,1218,434,0,0
14-06-21,50-59,M,1122,227,0,0,1059,420,0,0
14-06-21,60-69,F,510,83,0,0,616,187,0,0
14-06-21,60-69,M,662,119,0,0,712,205,0,0
14-06-21,70-79,F,174,20,0,0,175,61,0,0
14-06-21,70-79,M,192,41,0,0,248,58,0,0
14-06-21,80 and above,F,35,2,0,0,25,7,0,0
14-06-21,80 and above,M,38,4,0,0,44,5,0,0
15-06-21,0-19,F,77,45,0,0,595,143,0,0
15-06-21,0-19,M,71,61,0,0,562,173,0,0
15-06-21,20-29,F,417,278,0,0,1236,602,0,0
15-06-21,20-29,M,452,324,0,0,1361,617,0,0
15-06-21,30-39,F,1122,643,0,0,1733,834,0,0
15-06-21,30-39,M,735,403,0,0,1702,741,0,0
15-06-21,40-49,F,1950,1028,0,0,1804,743,0,0
15-06-21,40-49,M,1037,548,0,0,1536,675,0,0
15-06-21,50-59,F,2120,852,0,0,1644,584,0,0
15-06-21,50-59,M,1629,669,0,0,1365,537,0,0
15-06-21,60-69,F,1196,355,0,0,937,294,0,0
15-06-21,60-69,M,1218,415,0,0,988,297,0,0
15-06-21,70-79,F,418,114,0,0,284,77,0,0
15-06-21,70-79,M,432,127,0,0,301,79,0,0
15-06-21,80 and above,F,75,30,0,0,43,19,0,0
15-06-21,80 and above,M,94,28,0,0,35,17,0,0
16-06-21,0-19,F,85,25,0,0,525,146,0,0
16-06-21,0-19,M,81,43,0,0,485,138,0,0
16-06-21,20-29,F,422,180,0,0,1142,476,0,0
16-06-21,20-29,M,491,190,0,0,1116,554,0,0
16-06-21,30-39,F,1166,304,0,0,1468,605,0,0
16-06-21,30-39,M,727,226,0,0,1359,584,0,0
16-06-21,40-49,F,2114,472,0,0,1616,670,0,0
16-06-21,40-49,M,1099,277,0,0,1199,512,0,0
16-06-21,50-59,F,2249,384,0,0,1345,496,0,0
16-06-21,50-59,M,1647,341,0,0,993,479,0,0
16-06-21,60-69,F,1338,143,0,0,798,246,0,0
16-06-21,60-69,M,1338,174,0,0,743,308,0,0
16-06-21,70-79,F,399,53,0,0,230,79,0,0
16-06-21,70-79,M,508,53,0,0,255,74,0,0
16-06-21,80 and above,F,81,8,0,0,41,11,0,0
16-06-21,80 and above,M,99,13,0,0,30,6,0,0
17-06-21,0-19,F,51,21,0,0,560,123,0,0
17-06-21,0-19,M,74,33,0,0,494,121,0,0
17-06-21,20-29,F,466,168,0,0,1297,538,0,0
17-06-21,20-29,M,476,234,0,0,1243,603,0,0
17-06-21,30-39,F,1170,353,0,0,1725,688,0,0
17-06-21,30-39,M,762,261,0,0,1577,615,0,0
17-06-21,40-49,F,2074,631,0,0,1883,753,0,0
17-06-21,40-49,M,1138,378,0,0,1465,590,0,0
17-06-21,50-59,F,2389,555,0,0,1595,598,0,0
17-06-21,50-59,M,1788,461,0,0,1194,493,0,0
17-06-21,60-69,F,1343,237,0,0,837,289,0,0
17-06-21,60-69,M,1351,278,0,0,693,259,0,0
17-06-21,70-79,F,471,78,0,0,190,73,0,0
17-06-21,70-79,M,479,85,0,0,210,92,0,0
17-06-21,80 and above,F,82,12,0,0,38,14,0,0
17-06-21,80 and above,M,82,16,0,0,38,18,0,0
18-06-21,0-19,F,79,38,0,0,954,209,0,0
18-06-21,0-19,M,60,33,0,0,919,220,0,0
18-06-21,20-29,F,449,289,0,0,1602,722,0,0
18-06-21,20-29,M,417,284,0,0,1351,714,0,0
18-06-21,30-39,F,1385,556,0,0,2660,1187,0,0
18-06-21,30-39,M,736,335,0,0,2019,967,0,0
18-06-21,40-49,F,2426,909,0,0,2978,1342,0,0
18-06-21,40-49,M,1121,505,0,0,2092,906,0,0
18-06-21,50-59,F,2654,802,0,0,2359,1033,0,0
18-06-21,50-59,M,1706,609,0,0,1649,765,0,0
18-06-21,60-69,F,1405,359,0,0,1056,425,0,0
18-06-21,60-69,M,1283,369,0,0,902,431,0,0
18-06-21,70-79,F,431,72,0,0,248,94,0,0
18-06-21,70-79,M,415,114,0,0,260,128,0,0
18-06-21,80 and above,F,62,15,0,0,29,23,0,0
18-06-21,80 and above,M,75,22,0,0,50,21,0,0
19-06-21,0-19,F,84,51,0,0,1114,333,0,0
19-06-21,0-19,M,64,69,0,0,1184,327,0,0
19-06-21,20-29,F,442,360,0,0,1812,1211,0,0
19-06-21,20-29,M,436,439,0,0,1625,1229,0,0
19-06-21,30-39,F,1003,552,0,0,2588,1503,0,0
19-06-21,30-39,M,709,522,0,0,1892,1298,0,0
19-06-21,40-49,F,1846,852,0,0,2881,1655,0,0
19-06-21,40-49,M,1170,684,0,0,1965,1328,0,0
19-06-21,50-59,F,2066,697,0,0,2061,1218,0,0
19-06-21,50-59,M,1590,720,0,0,1739,1185,0,0
19-06-21,60-69,F,1014,258,0,0,933,449,0,0
19-06-21,60-69,M,1049,346,0,0,906,545,0,0
19-06-21,70-79,F,276,51,0,0,229,109,0,0
19-06-21,70-79,M,283,77,0,0,217,131,0,0
19-06-21,80 and above,F,55,16,0,0,33,17,0,0
19-06-21,80 and above,M,51,8,0,0,38,18,0,0
20-06-21,0-19,F,47,42,0,0,926,230,0,0
20-06-21,0-19,M,50,45,0,0,1007,268,0,0
20-06-21,20-29,F,388,274,0,0,1648,944,0,0
20-06-21,20-29,M,421,470,0,0,1521,1040,0,0
20-06-21,30-39,F,732,398,0,0,1976,1108,0,0
20-06-21,30-39,M,597,538,0,0,1590,1093,0,0
20-06-21,40-49,F,1147,614,0,0,1972,1076,0,0
20-06-21,40-49,M,931,675,0,0,1410,1032,0,0
20-06-21,50-59,F,1111,431,0,0,1466,768,0,0
20-06-21,50-59,M,1095,683,0,0,1198,907,0,0
20-06-21,60-69,F,449,103,0,0,586,262,0,0
20-06-21,60-69,M,614,257,0,0,580,382,0,0
20-06-21,70-79,F,112,22,0,0,136,85,0,0
20-06-21,70-79,M,121,38,0,0,127,79,0,0
20-06-21,80 and above,F,29,7,0,0,21,18,0,0
20-06-21,80 and above,M,20,4,0,0,29,9,0,0
21-06-21,0-19,F,69,52,0,0,697,219,0,0
21-06-21,0-19,M,70,45,0,0,804,247,0,0
21-06-21,20-29,F,412,261,0,0,1474,820,0,0
21-06-21,20-29,M,459,338,0,0,1566,1018,0,0
21-06-21,30-39,F,1137,588,0,0,1884,1101,0,0
21-06-21,30-39,M,684,410,0,0,1849,1179,0,0
21-06-21,40-49,F,2050,958,0,0,1832,1212,0,0
21-06-21,40-49,M,1106,530,0,0,1515,1041,0,0
21-06-21,50-59,F,2329,744,0,0,1549,919,0,0
21-06-21,50-59,M,1595,688,0,0,1311,833,0,0
21-06-21,60-69,F,1345,335,0,0,876,468,0,0
21-06-21,60-69,M,1315,400,0,0,928,483,0,0
21-06-21,70-79,F,410,85,0,0,227,130,0,0
21-06-21,70-79,M,474,149,0,0,261,167,0,0
21-06-21,80 and above,F,78,21,0,0,54,13,0,0
21-06-21,80 and above,M,98,27,0,0,39,25,0,0
22-06-21,0-19,F,66,29,0,0,719,160,0,0
22-06-21,0-19,M,57,50,0,0,684,217,0,0
22-06-21,20-29,F,408,246,0,0,1112,606,0,0
22-06-21,20-29,M,416,305,0,0,1090,762,0,0
22-06-21,30-39,F,1089,498,0,0,1560,755,0,0
22-06-21,30-39,M,662,385,0,0,1306,793,0,0
22-06-21,40-49,F,2018,937,0,0,1603,914,0,0
22-06-21,40-49,M,1111,526,0,0,1141,726,0,0
22-06-21,50-59,F,2346,754,0,0,1457,776,0,0
22-06-21,50-59,M,1672,748,0,0,1048,731,0,0
22-06-21,60-69,F,1473,330,0,0,865,400,0,0
22-06-21,60-69,M,1415,471,0,0,813,476,0,0
22-06-21,70-79,F,423,92,0,0,238,123,0,0
22-06-21,70-79,M,517,145,0,0,256,156,0,0
22-06-21,80 and above,F,77,20,0,0,39,19,0,0
22-06-21,80 and above,M,81,20,0,0,41,24,0,0
23-06-21,0-19,F,61,43,0,0,772,208,0,0
23-06-21,0-19,M,60,36,0,0,786,200,0,0
23-06-21,20-29,F,399,197,0,0,1271,662,0,0
23-06-21,20-29,M,350,302,0,0,1412,773,0,0
23-06-21,30-39,F,995,484,0,0,1580,782,0,0
23-06-21,30-39,M,604,360,0,0,1506,824,0,0
23-06-21,40-49,F,1899,859,0,0,1660,875,0,0
23-06-21,40-49,M,1004,515,0,0,1227,813,0,0
23-06-21,50-59,F,2217,762,0,0,1495,819,0,0
23-06-21,50-59,M,1455,673,0,0,1147,722,0,0
23-06-21,60-69,F,1322,344,0,0,793,436,0,0
23-06-21,60-69,M,1234,460,0,0,776,461,0,0
23-06-21,70-79,F,408,118,0,0,209,124,0,0
23-06-21,70-79,M,428,138,0,0,194,128,0,0
23-06-21,80 and above,F,70,20,0,0,30,24,0,0
23-06-21,80 and above,M,80,22,0,0,35,21,0,0
24-06-21,0-19,F,79,35,0,0,781,204,0,0
24-06-21,0-19,M,59,44,0,0,784,203,0,0
24-06-21,20-29,F,454,246,0,0,1604,747,0,0
24-06-21,20-29,M,479,262,0,0,1573,968,0,0
24-06-21,30-39,F,1056,589,0,0,2087,1109,0,0
24-06-21,30-39,M,663,383,0,0,1930,1166,0,0
24-06-21,40-49,F,1915,957,0,0,2092,1107,0,0
24-06-21,40-49,M,1066,514,0,0,1507,1091,0,0
24-06-21,50-59,F,2303,855,0,0,1783,967,0,0
24-06-21,50-59,M,1562,644,0,0,1284,916,0,0
24-06-21,60-69,F,1308,379,0,0,805,536,0,0
24-06-21,60-69,M,1220,476,0,0,701,605,0,0
24-06-21,70-79,F,418,132,0,0,221,141,0,0
24-06-21,70-79,M,453,170,0,0,241,211,0,0
24-06-21,80 and above,F,67,31,0,0,37,32,0,0
24-06-21,80 and above,M,74,24,0,0,41,32,0,0
25-06-21,0-19,F,85,34,0,0,1242,288,0,0
25-06-21,0-19,M,76,50,0,0,1116,311,0,0
25-06-21,20-29,F,441,330,0,0,1554,1162,0,0
25-06-21,20-29,M,401,363,0,0,1410,1162,0,0
25-06-21,30-39,F,1203,803,0,0,2407,1738,0,0
25-06-21,30-39,M,728,471,0,0,1840,1488,0,0
25-06-21,40-49,F,2358,1293,0,0,2757,2058,0,0
25-06-21,40-49,M,1197,719,0,0,1796,1520,0,0
25-06-21,50-59,F,2739,1137,0,0,2284,1667,0,0
25-06-21,50-59,M,1753,952,0,0,1543,1407,0,0
25-06-21,60-69,F,1519,489,0,0,1088,866,0,0
25-06-21,60-69,M,1358,538,0,0,919,809,0,0
25-06-21,70-79,F,452,126,0,0,220,203,0,0
25-06-21,70-79,M,458,173,0,0,232,225,0,0
25-06-21,80 and above,F,81,27,0,0,44,25,0,0
25-06-21,80 and above,M,96,43,0,0,34,34,0,0
26-06-21,0-19,F,53,62,0,0,1252,429,0,0
26-06-21,0-19,M,58,70,0,0,1232,478,0,0
26-06-21,20-29,F,393,527,0,0,1740,1539,0,0
26-06-21,20-29,M,393,578,0,0,1473,1693,0,0
26-06-21,30-39,F,846,1121,0,0,2488,2101,0,0
26-06-21,30-39,M,571,720,0,0,1695,2086,0,0
26-06-21,40-49,F,1601,1658,0,0,2573,2353,0,0
26-06-21,40-49,M,959,996,0,0,1625,2024,0,0
26-06-21,50-59,F,1812,1272,0,0,1972,1866,0,0
26-06-21,50-59,M,1390,1143,0,0,1454,1841,0,0
26-06-21,60-69,F,990,501,0,0,826,837,0,0
26-06-21,60-69,M,991,575,0,0,800,961,0,0
26-06-21,70-79,F,291,120,0,0,203,211,0,0
26-06-21,70-79,M,264,129,0,0,198,223,0,0
26-06-21,80 and above,F,57,27,0,0,41,37,0,0
26-06-21,80 and above,M,58,16,0,0,31,35,0,0
27-06-21,0-19,F,67,49,0,0,1388,337,0,0
27-06-21,0-19,M,62,64,0,0,1447,359,0,0
27-06-21,20-29,F,347,414,0,0,1977,1267,0,0
27-06-21,20-29,M,377,667,0,0,1823,1581,0,0
27-06-21,30-39,F,648,800,0,0,2388,1757,0,0
27-06-21,30-39,M,515,768,0,0,1940,1807,0,0
27-06-21,40-49,F,1029,1116,0,0,2269,1705,0,0
27-06-21,40-49,M,835,1056,0,0,1759,1711,0,0
27-06-21,50-59,F,1060,829,0,0,1729,1231,0,0
27-06-21,50-59,M,1115,1074,0,0,1496,1436,0,0
27-06-21,60-69,F,490,261,0,0,777,554,0,0
27-06-21,60-69,M,651,428,0,0,808,764,0,0
27-06-21,70-79,F,109,47,0,0,192,127,0,0
27-06-21,70-79,M,118,69,0,0,182,149,0,0
27-06-21,80 and above,F,24,13,0,0,32,21,0,0
27-06-21,80 and above,M,19,10,0,0,39,22,0,0
28-06-21,0-19,F,78,58,0,0,816,226,0,0
28-06-21,0-19,M,67,66,0,0,850,296,0,0
28-06-21,20-29,F,364,319,0,0,1551,996,0,0
28-06-21,20-29,M,403,459,0,0,1714,1327,0,0
28-06-21,30-39,F,867,866,0,0,1823,1337,0,0
28-06-21,30-39,M,638,597,0,0,1863,1506,0,0
28-06-21,40-49,F,1590,1569,0,0,1745,1473,0,0
28-06-21,40-49,M,1009,860,0,0,1522,1435,0,0
28-06-21,50-59,F,2169,1351,0,0,1625,1236,0,0
28-06-21,50-59,M,1518,1078,0,0,1362,1285,0,0
28-06-21,60-69,F,1288,627,0,0,914,741,0,0
28-06-21,60-69,M,1197,703,0,0,930,874,0,0
28-06-21,70-79,F,385,172,0,0,202,199,0,0
28-06-21,70-79,M,395,201,0,0,226,224,0,0
28-06-21,80 and above,F,58,27,0,0,39,30,0,0
28-06-21,80 and above,M,72,43,0,0,44,41,0,0
29-06-21,0-19,F,62,51,0,0,919,221,0,0
29-06-21,0-19,M,78,65,0,0,880,244,0,0
29-06-21,20-29,F,374,491,0,0,1819,928,0,0
29-06-21,20-29,M,366,469,0,0,1707,1137,0,0
29-06-21,30-39,F,1018,1248,0,0,2135,1360,0,0
29-06-21,30-39,M,673,746,0,0,1983,1345,0,0
29-06-21,40-49,F,1913,1988,0,0,2203,1405,0,0
29-06-21,40-49,M,1055,1024,0,0,1574,1096,0,0
29-06-21,50-59,F,2450,1634,0,0,2094,1255,0,0
29-06-21,50-59,M,1461,1169,0,0,1409,1065,0,0
29-06-21,60-69,F,1505,810,0,0,1055,749,0,0
29-06-21,60-69,M,1365,897,0,0,913,763,0,0
29-06-21,70-79,F,464,238,0,0,291,175,0,0
29-06-21,70-79,M,478,293,0,0,266,236,0,0
29-06-21,80 and above,F,99,34,0,0,46,31,0,0
29-06-21,80 and above,M,102,72,0,0,42,32,0,0
30-06-21,0-19,F,55,63,0,0,1302,236,0,0
30-06-21,0-19,M,66,63,0,0,1374,266,0,0
30-06-21,20-29,F,422,439,0,0,2000,1025,0,0
30-06-21,20-29,M,402,441,0,0,1746,1004,0,0
30-06-21,30-39,F,1088,1194,0,0,2818,1594,0,0
30-06-21,30-39,M,665,698,0,0,2196,1278,0,0
30-06-21,40-49,F,1991,1881,0,0,3032,1648,0,0
30-06-21,40-49,M,1065,983,0,0,1896,1199,0,0
30-06-21,50-59,F,2551,1744,0,0,2581,1318,0,0
30-06-21,50-59,M,1625,1266,0,0,1567,1022,0,0
30-06-21,60-69,F,1430,833,0,0,1099,688,0,0
30-06-21,60-69,M,1308,946,0,0,853,701,0,0
30-06-21,70-79,F,420,260,0,0,219,162,0,0
30-06-21,70-79,M,409,313,0,0,218,189,0,0
30-06-21,80 and above,F,75,39,0,0,43,26,0,0
30-06-21,80 and above,M,88,71,0,0,40,30,0,0
01-07-21,0-19,F,73,34,0,0,1619,224,0,0
01-07-21,0-19,M,61,43,0,0,1678,229,0,0
01-07-21,20-29,F,372,268,0,0,2558,891,0,0
01-07-21,20-29,M,319,275,0,0,2056,894,0,0
01-07-21,30-39,F,737,578,0,0,3032,1161,0,0
01-07-21,30-39,M,530,401,0,0,2220,965,0,0
01-07-21,40-49,F,1084,906,0,0,2938,1150,0,0
01-07-21,40-49,M,763,535,0,0,1875,862,0,0
01-07-21,50-59,F,1224,788,0,0,2554,983,0,0
01-07-21,50-59,M,1016,689,0,0,1641,724,0,0
01-07-21,60-69,F,682,398,0,0,1063,451,0,0
01-07-21,60-69,M,696,481,0,0,897,405,0,0
01-07-21,70-79,F,192,103,0,0,246,122,0,0
01-07-21,70-79,M,200,162,0,0,220,123,0,0
01-07-21,80 and above,F,30,23,0,0,57,29,0,0
01-07-21,80 and above,M,29,30,0,0,47,15,0,0
02-07-21,0-19,F,60,76,0,0,1752,369,0,0
02-07-21,0-19,M,71,95,0,0,1835,342,0,0
02-07-21,20-29,F,411,598,0,0,1784,1485,0,0
02-07-21,20-29,M,378,537,0,0,1765,1391,0,0
02-07-21,30-39,F,929,1533,0,0,2440,2414,0,0
02-07-21,30-39,M,567,863,0,0,1983,2101,0,0
02-07-21,40-49,F,1747,2545,0,0,2612,2813,0,0
02-07-21,40-49,M,945,1308,0,0,1794,2014,0,0
02-07-21,50-59,F,2299,2564,0,0,2156,2355,0,0
02-07-21,50-59,M,1411,1865,0,0,1501,1790,0,0
02-07-21,60-69,F,1393,1277,0,0,1033,1125,0,0
02-07-21,60-69,M,1231,1436,0,0,917,996,0,0
02-07-21,70-79,F,411,349,0,0,254,247,0,0
02-07-21,70-79,M,454,468,0,0,233,278,0,0
02-07-21,80 and above,F,106,64,0,0,40,41,0,0
02-07-21,80 and above,M,90,87,0,0,33,54,0,0
03-07-21,0-19,F,59,96,0,0,1145,463,0,0
03-07-21,0-19,M,48,86,0,0,1163,402,0,0
03-07-21,20-29,F,334,579,0,0,1831,1828,0,0
03-07-21,20-29,M,324,667,0,0,1334,1798,0,0
03-07-21,30-39,F,694,1163,0,0,2305,2771,0,0
03-07-21,30-39,M,430,1005,0,0,1501,2276,0,0
03-07-21,40-49,F,1298,1950,0,0,2265,3052,0,0
03-07-21,40-49,M,735,1321,0,0,1377,2298,0,0
03-07-21,50-59,F,1564,1806,0,0,1824,2464,0,0
03-07-21,50-59,M,1133,1657,0,0,1324,1959,0,0
03-07-21,60-69,F,979,838,0,0,831,1039,0,0
03-07-21,60-69,M,909,994,0,0,723,1043,0,0
03-07-21,70-79,F,287,223,0,0,163,209,0,0
03-07-21,70-79,M,250,224,0,0,152,193,0,0
03-07-21,80 and above,F,63,39,0,0,32,26,0,0
03-07-21,80 and above,M,67,47,0,0,29,34,0,0
04-07-21,0-19,F,54,91,0,0,1608,368,0,0
04-07-21,0-19,M,67,98,0,0,1529,367,0,0
04-07-21,20-29,F,263,514,0,0,2177,1379,0,0
